Date,Time,Chamber,runNum,Replicate,SMRstart.sec,SMRend.sec,aveSMR,aveCO2ppm,aveAjdCO2ppm,aveFRC_mlmin,aveWVppt,aveTempC,aveRH_pct,aveLight_Lux,aveActivity,flyID,Genotype,Host,Infected,Sex,Age_days,Weight_mg,Notes
12/6/19,13:19:26,9,37,2,48025,48044,1.738134135,3.51088,2.789255983,15.1435,24.72149,22.99,21.52,3.703,1.03E-13,2057,CSBerk,DMel_CSBerk,I,F,5,1.126,NA
12/6/19,13:24:26,10,38,2,48325,48344,1.490129783,3.186415,2.440630773,14.8365,24.84629,22.9765,21.48,3.6805,0.127231818,2058,CSBerk,DMel_CSBerk,I,F,5,0.939,NA
12/6/19,13:34:26,11,40,2,48981,49000,1.949970098,3.94123,3.180789533,14.896,24.718885,22.96,21.4915,3.685,0.5446,2059,CSBerk,DMel_CSBerk,I,F,5,0.991,NA
12/6/19,13:39:26,12,41,2,49326,49345,1.576624518,3.38696,2.618395835,14.63,24.76729,22.94,21.48,3.5235,0.752936364,2060,CSBerk,DMel_CSBerk,I,F,5,1.176,NA
12/6/19,13:49:26,13,43,2,49766,49785,1.341260059,2.963975,2.185183121,14.9125,24.511675,22.92,21.6085,3.584,-1.37E-13,2061,CSBerk,DMel_CSBerk,U,F,5,0.881,NA
12/6/19,13:54:26,14,44,2,50115,50134,1.717106409,3.608855,2.803102486,14.881,24.49355,22.885,21.76,3.437,0.51935,2062,CSBerk,DMel_CSBerk,U,F,5,0.846,NA
12/9/19,11:12:13,7,9,1,40451,40470,0.900696605,2.509015,1.498861389,14.615,23.68576,23.23,15.26,3.639,-5.36E-16,2071,CSBerk,DMel_CSBerk,I,M,3,0.362,NA
12/9/19,11:17:13,8,10,1,40661,40680,1.938126221,4.250375,3.231015207,14.5895,23.732155,23.24,15.2805,3.5975,1.008122727,2072,CSBerk,DMel_CSBerk,I,M,3,0.731,NA
12/9/19,11:27:13,9,12,1,41374,41393,1.511400858,3.46616,2.442039848,15.054,23.598535,23.26,15.22,3.67,0,2073,CSBerk,DMel_CSBerk,U,F,3,0.867,NA
12/9/19,11:32:13,10,13,1,41556,41575,1.334486391,3.21826,2.195119596,14.787,23.573205,23.26,15.22,3.723,0,2074,CSBerk,DMel_CSBerk,U,F,3,0.576,NA
12/9/19,11:42:13,11,15,1,42276,42295,1.331662651,3.21243,2.183148028,14.838,23.512925,23.29,15.26,3.677,1.07E-15,2075,CSBerk,DMel_CSBerk,U,F,3,0.823,NA
12/9/19,11:47:13,12,16,1,42474,42493,1.803049924,4.055845,3.021530629,14.5165,23.540705,23.295,15.26,3.621,0,2076,CSBerk,DMel_CSBerk,U,F,3,0.692,NA
12/9/19,11:57:13,13,18,1,43033,43052,0.933834968,2.57112,1.535864047,14.7915,23.448865,23.306,15.26,3.621,0,2077,CSBerk,DMel_CSBerk,U,M,3,0.476,NA
12/9/19,12:02:13,14,19,1,43483,43502,1.239680926,3.06349,2.036293144,14.8105,23.603435,23.31,15.22,3.649,-2.14E-15,2078,CSBerk,DMel_CSBerk,U,M,3,0.57,NA
12/9/19,12:12:14,15,21,1,44017,44036,1.391007252,3.83262,2.783551472,12.158,23.513405,23.333,15.256,3.6835,8.57E-15,2079,CSBerk,DMel_CSBerk,U,M,3,0.491,bad flow
12/9/19,12:17:13,16,22,1,44393,44412,0.896426444,2.56884,1.48060473,14.7305,23.514365,23.34,15.18,3.5875,2.14E-15,2080,CSBerk,DMel_CSBerk,U,M,3,0.42,NA
12/9/19,12:27:13,1,24,1,44863,44882,1.137361425,2.98876,1.899172188,14.5705,23.32209,23.34,15.26,3.558,6.86E-14,2065,CSBerk,DMel_CSBerk,I,F,3,0.585,NA
12/9/19,12:32:14,2,25,1,45133,45152,1.344762077,3.32117,2.230961614,14.6655,23.4027,23.34,15.18,3.56,2.57E-14,2066,CSBerk,DMel_CSBerk,I,F,3,0.827,NA
12/9/19,12:42:14,3,27,1,45894,45913,1.895231504,4.25345,3.156703475,14.6075,23.329985,23.3435,15.2715,3.509,-8.57E-15,2067,CSBerk,DMel_CSBerk,I,F,3,0.968,NA
12/9/19,12:47:14,4,28,1,46184,46203,1.317690912,3.30669,2.203782861,14.5475,23.53467,23.34,15.3,3.4975,8.57E-15,2068,CSBerk,DMel_CSBerk,I,F,3,0.808,NA
12/9/19,12:57:14,5,30,1,46794,46813,1.660045681,3.84107,2.719039661,14.854,23.313495,23.34,15.415,3.5155,0.145772727,2069,CSBerk,DMel_CSBerk,I,M,3,0.632,NA
12/9/19,13:02:14,6,31,1,47016,47035,1.609872144,3.76829,2.6319129,14.882,23.38134,23.34,15.3035,3.4145,1.750413636,2070,CSBerk,DMel_CSBerk,I,M,3,0.496,NA
12/9/19,13:12:14,7,33,2,47535,47554,0.829335892,2.52826,1.378678811,14.6365,23.16083,23.36,15.3075,3.59,2.14E-15,2071,CSBerk,DMel_CSBerk,I,M,3,0.362,NA
12/9/19,13:17:14,8,34,2,47907,47926,1.273554108,3.29274,2.12163869,14.6055,23.42791,23.361,15.27,3.5735,2.74E-13,2072,CSBerk,DMel_CSBerk,I,M,3,0.731,NA
12/9/19,13:27:14,9,36,2,48462,48481,1.371607999,3.397605,2.212081749,15.0875,23.217365,23.373,15.309,3.6275,5.36E-16,2073,CSBerk,DMel_CSBerk,U,F,3,0.867,NA
12/9/19,13:32:14,10,37,2,48836,48855,1.174717363,3.141575,1.935061596,14.7725,23.41595,23.39,15.23,3.706,2.14E-15,2074,CSBerk,DMel_CSBerk,U,F,3,0.576,NA
12/9/19,13:42:14,11,39,2,49352,49371,1.254039509,3.272725,2.05916744,14.82,23.23283,23.4,15.27,3.676,-2.14E-15,2075,CSBerk,DMel_CSBerk,U,F,3,0.823,NA
12/9/19,13:47:14,12,40,2,49794,49813,1.861611142,4.34115,3.117835998,14.53,23.49662,23.405,15.2075,3.665,0.160745455,2076,CSBerk,DMel_CSBerk,U,F,3,0.692,NA
12/9/19,13:57:14,13,42,2,50234,50253,0.864728603,2.65033,1.42062941,14.813,23.259375,23.41,15.19,3.484,5.14E-14,2077,CSBerk,DMel_CSBerk,U,M,3,0.476,NA
12/9/19,14:02:14,14,43,2,50601,50620,0.986231496,2.868495,1.621289247,14.804,23.4095,23.4225,15.19,3.4755,2.27E-05,2078,CSBerk,DMel_CSBerk,U,M,3,0.57,NA
12/9/19,14:12:14,15,45,2,51134,51153,0.939591629,3.14398,1.879918821,12.1635,23.3928,23.42,15.31,3.6295,8.57E-15,2079,CSBerk,DMel_CSBerk,U,M,3,0.491,bad flow
12/9/19,14:17:14,16,46,2,51587,51606,0.85966814,2.727645,1.421724587,14.7155,23.40293,23.42,15.23,3.53,-2.14E-15,2080,CSBerk,DMel_CSBerk,U,M,3,0.42,NA
12/9/19,14:27:14,1,48,2,52062,52081,1.270814844,3.432925,2.125195657,14.552,23.132345,23.407,15.19,3.5645,0.465409091,2065,CSBerk,DMel_CSBerk,I,F,3,0.585,NA
12/9/19,14:32:14,2,49,2,52351,52370,1.551556361,3.884795,2.576544069,14.654,23.350825,23.4,15.39,3.471,2.74E-13,2066,CSBerk,DMel_CSBerk,I,F,3,0.827,NA
12/10/19,10:03:55,7,9,1,36344,36363,1.490808463,4.302135,2.492911297,14.548,22.213525,23.31,17.165,3.595,-1.34E-16,2087,CSBerk,DMel_CSBerk,U,M,4,0.468,NA
12/10/19,10:08:55,8,10,1,36576,36595,2.102806633,5.26287,3.513359985,14.561,22.33385,23.317,17.16,3.726,0.454722727,2088,CSBerk,DMel_CSBerk,U,M,4,0.559,NA
12/10/19,10:18:55,9,12,1,37278,37297,2.741461164,6.112305,4.444840115,15.007,22.292875,23.35,17.12,3.5255,0.747118182,2089,CSBerk,DMel_CSBerk,U,F,4,1.07,NA
12/10/19,10:23:55,10,13,1,37503,37522,1.834081657,4.65796,3.030929848,14.7235,22.38229,23.358,17.2135,3.6995,0,2090,CSBerk,DMel_CSBerk,U,F,4,0.652,NA
12/10/19,10:33:55,11,15,1,38146,38165,2.163595355,5.15178,3.564083907,14.769,22.25494,23.32,17.0015,3.668,0.556309091,2091,CSBerk,DMel_CSBerk,U,F,4,0.819,NA
12/10/19,10:38:55,12,16,1,38480,38499,2.146538048,5.1537,3.595298002,14.524,22.456335,23.3,17,3.7825,1.701836364,2092,CSBerk,DMel_CSBerk,U,F,4,0.701,NA
12/10/19,10:48:55,13,18,1,38935,38954,1.548236411,4.09896,2.560804979,14.7065,22.28203,23.28,17.198,3.854,0,2093,CSBerk,DMel_CSBerk,I,M,4,0.676,NA
12/10/19,10:53:55,14,19,1,39264,39283,1.503417415,3.969275,2.477099084,14.763,22.34334,23.27,17.08,3.561,5.36E-16,2094,CSBerk,DMel_CSBerk,I,M,4,0.702,NA
12/10/19,11:03:55,15,21,1,39835,39854,1.323631025,4.11343,2.650042902,12.148,22.49066,23.24,17.16,3.688,5.36E-16,2095,CSBerk,DMel_CSBerk,I,M,4,0.58,bad flow
12/10/19,11:08:55,16,22,1,40136,40155,1.559342203,4.018,2.57588829,14.722,22.292585,23.2095,17.203,3.7395,-2.14E-15,2096,CSBerk,DMel_CSBerk,I,M,4,0.589,NA
12/10/19,11:18:55,1,24,1,40763,40782,1.718246576,4.29065,2.871235573,14.552,22.25649,23.18,17.4,3.7275,0.180663636,2081,CSBerk,DMel_CSBerk,I,F,4,0.923,NA
12/10/19,11:23:55,2,25,1,41037,41056,1.539139215,3.955915,2.555267062,14.647,22.313995,23.18,17.44,3.6465,0,2082,CSBerk,DMel_CSBerk,I,F,4,0.812,NA
12/10/19,11:33:55,3,27,1,41635,41654,1.902475003,4.554175,3.172573553,14.5805,22.22868,23.151,17.415,3.628,0,2083,CSBerk,DMel_CSBerk,I,F,4,1.007,NA
12/10/19,11:38:55,4,28,1,41976,41995,2.189245939,5.018315,3.656658172,14.556,22.358785,23.13,17.528,3.574,1.228813636,2084,CSBerk,DMel_CSBerk,I,F,4,1.081,NA
12/10/19,11:48:55,5,30,1,42557,42576,1.649617716,4.05388,2.704849729,14.826,22.217385,23.0925,17.5205,3.567,1.354709091,2085,CSBerk,DMel_CSBerk,U,M,4,0.525,NA
12/10/19,11:53:55,6,31,1,42835,42854,1.169275645,3.253635,1.913982906,14.8505,22.2734,23.08,17.5,3.6215,-1.07E-15,2086,CSBerk,DMel_CSBerk,U,M,4,0.528,NA
12/10/19,12:03:55,7,33,2,43563,43582,1.069252908,3.10844,1.778088835,14.6175,22.3461,23.07,17.58,3.6305,2.14E-15,2087,CSBerk,DMel_CSBerk,U,M,4,0.468,NA
12/10/19,12:08:55,8,34,2,43746,43765,1.656297576,4.09081,2.763005157,14.5715,22.37245,23.07,17.58,0.076,0.132663636,2088,CSBerk,DMel_CSBerk,U,M,4,0.559,NA
12/10/19,12:18:55,9,36,2,44335,44354,1.64456161,3.97854,2.655416933,15.0555,22.39036,23.09,17.67,3.6535,0,2089,CSBerk,DMel_CSBerk,U,F,4,1.07,NA
12/10/19,12:23:55,10,37,2,44660,44679,1.304489029,3.46881,2.151901722,14.7365,22.39162,23.09,17.7,3.5425,-2.14E-15,2090,CSBerk,DMel_CSBerk,U,F,4,0.652,NA
12/10/19,12:33:55,11,39,2,45245,45264,1.792434284,4.258815,2.944536373,14.7975,22.388865,23.08,17.75,3.7555,1.061681818,2091,CSBerk,DMel_CSBerk,U,F,4,0.819,NA
12/10/19,12:38:55,12,40,2,45616,45635,1.651214872,4.08126,2.766626222,14.5085,22.5021,23.0755,17.62,3.667,0.537463636,2092,CSBerk,DMel_CSBerk,U,F,4,0.701,NA
12/10/19,12:48:55,13,42,2,46295,46314,1.245417135,3.36577,2.053623079,14.741,22.39404,23.061,17.62,3.78,2.14E-15,2093,CSBerk,DMel_CSBerk,I,M,4,0.676,NA
12/10/19,12:53:55,14,43,2,46455,46474,1.263426884,3.39574,2.085014331,14.729,22.36661,23.06,17.62,3.5615,4.28E-15,2094,CSBerk,DMel_CSBerk,I,M,4,0.702,NA
12/10/19,13:03:56,15,45,2,47195,47214,1.085676486,3.480375,2.178227174,12.1135,22.458605,23.02,17.66,4.056,0,2095,CSBerk,DMel_CSBerk,I,M,4,0.58,bad flow
12/10/19,13:08:55,16,46,2,47494,47513,1.257697572,3.37419,2.079504899,14.698,22.376705,23,17.6165,4.144,0,2096,CSBerk,DMel_CSBerk,I,M,4,0.589,NA
12/11/19,10:18:18,7,9,1,37117,37136,2.717949646,6.058695,4.536324,14.576,24.94257,23.31,18.5055,1.932,0.838954545,2103,CSBerk,DMel_CSBerk,I,M,3,0.709,NA
12/11/19,10:23:18,8,10,1,37465,37484,2.450255971,5.52552,4.096940788,14.5495,24.94095,23.31,18.35,0.025,0.299004545,2104,CSBerk,DMel_CSBerk,I,M,3,0.644,NA
12/11/19,10:33:18,9,12,1,37998,38017,2.880865905,6.034565,4.654342215,15.0585,24.940595,23.32,18.27,0.0225,0.268840909,2105,CSBerk,DMel_CSBerk,I,F,3,1.063,NA
12/11/19,10:38:18,10,13,1,38345,38364,2.889775417,6.095475,4.770801615,14.7365,24.94194,23.326,18.2665,0.023,0.750718182,2106,CSBerk,DMel_CSBerk,I,F,3,NA,NA
12/11/19,10:48:18,11,15,1,38995,39014,3.211258888,6.56527,5.298573223,14.7455,24.9437,23.34,18.19,0.024,0.782909091,2107,CSBerk,DMel_CSBerk,I,F,3,1.183,NA
12/11/19,10:53:18,12,16,1,39348,39367,2.25074202,4.99041,3.783506947,14.4725,24.940065,23.32,18.363,0.0215,0.082572727,2108,CSBerk,DMel_CSBerk,I,F,3,0.801,NA
12/11/19,11:03:18,13,18,1,39919,39938,2.022477158,4.50991,3.340136577,14.729,24.93992,23.28,18.27,3.5035,0.017822727,2109,CSBerk,DMel_CSBerk,U,M,3,0.566,NA
12/11/19,11:08:18,14,19,1,40111,40130,1.955601578,4.362585,3.218603498,14.7785,24.94216,23.2545,18.31,3.4685,0,2110,CSBerk,DMel_CSBerk,U,M,3,0.543,NA
12/11/19,11:18:19,15,21,1,40826,40845,2.192731967,5.49048,4.395627605,12.1305,24.94152,23.18,18.4225,3.51,0.298795455,2111,CSBerk,DMel_CSBerk,U,M,3,0.616,bad flow
12/11/19,11:23:19,16,22,1,41072,41091,1.359788103,3.31596,2.247616035,14.7115,24.940625,23.18,18.518,3.4415,-4.28E-15,2112,CSBerk,DMel_CSBerk,U,M,3,0.514,NA
12/11/19,11:33:19,1,24,1,41615,41634,2.12095082,4.59391,3.548822657,14.533,24.940295,23.18,18.54,3.4065,0.167772727,2097,CSBerk,DMel_CSBerk,U,F,3,0.847,NA
12/11/19,11:38:19,2,25,1,42008,42027,2.075129207,4.466095,3.455622846,14.6025,24.939705,23.18,18.777,3.383,0.215895455,2098,CSBerk,DMel_CSBerk,U,F,3,0.712,NA
12/11/19,11:48:19,3,27,1,42504,42523,2.668049245,5.47641,4.473748279,14.502,24.93998,23.18,18.74,3.398,0.000204545,2099,CSBerk,DMel_CSBerk,U,F,3,1.013,NA
12/11/19,11:53:19,4,28,1,42942,42961,2.198023757,4.679315,3.684734725,14.5055,24.94032,23.18,18.86,3.3575,0.000290909,2100,CSBerk,DMel_CSBerk,U,F,3,0.801,NA
12/11/19,12:03:19,5,30,1,43420,43439,1.43327294,3.34242,2.358265618,14.779,24.9429,23.18,18.89,3.655,-6.86E-14,2101,CSBerk,DMel_CSBerk,I,M,3,0.633,NA
12/11/19,12:08:19,6,31,1,43826,43845,1.474160268,3.38197,2.424622267,14.7845,24.942175,23.18,18.8585,3.5455,-1.37E-13,2102,CSBerk,DMel_CSBerk,I,M,3,0.694,NA
12/11/19,12:18:19,7,33,2,44452,44471,1.541750373,3.519305,2.57578101,14.5545,24.94095,23.17,18.8045,3.5345,2.74E-13,2103,CSBerk,DMel_CSBerk,I,M,3,0.709,NA
12/11/19,12:23:19,8,34,2,44759,44778,1.655700076,3.69706,2.765509149,14.557,24.939855,23.1425,18.8,3.519,-1.37E-13,2104,CSBerk,DMel_CSBerk,I,M,3,0.644,NA
12/11/19,12:33:19,9,36,2,45199,45218,2.720017015,5.321305,4.389174648,15.066,24.941765,23.115,18.773,3.481,0.262054545,2105,CSBerk,DMel_CSBerk,I,F,3,1.063,NA
12/11/19,12:38:18,10,37,2,45539,45558,2.358491042,4.83499,3.900365427,14.7,24.940845,23.1,18.73,3.485,0.019677273,2106,CSBerk,DMel_CSBerk,I,F,3,NA,NA
12/11/19,12:48:19,11,39,2,46171,46190,2.447784397,4.95014,4.015821434,14.8165,24.9411,23.0725,18.64,3.577,0.234368182,2107,CSBerk,DMel_CSBerk,I,F,3,1.183,NA
12/11/19,12:53:18,12,40,2,46556,46575,1.953823865,4.21491,3.282977241,14.4665,24.94129,23.07,18.6035,3.6055,0.286890909,2108,CSBerk,DMel_CSBerk,I,F,3,0.801,NA
12/11/19,13:03:19,13,42,2,47006,47025,1.733035972,3.786245,2.859018044,14.734,24.94296,23.06,18.57,3.4355,0.467886364,2109,CSBerk,DMel_CSBerk,U,M,3,0.566,NA
12/11/19,13:08:19,14,43,2,47448,47467,1.660345439,3.651715,2.73949512,14.732,24.941655,23.06,18.64,0.034,0.069681818,2110,CSBerk,DMel_CSBerk,U,M,3,0.543,NA
12/11/19,13:18:18,15,45,2,48041,48060,1.802885837,4.532065,3.622180952,12.1,24.939035,23.1,18.64,0.034,0.316181818,2111,CSBerk,DMel_CSBerk,U,M,3,0.616,bad flow
12/11/19,13:23:18,16,46,2,48252,48271,1.101220942,2.733675,1.825086961,14.669,24.942535,23.11,18.666,0.037,0.149913636,2112,CSBerk,DMel_CSBerk,U,M,3,0.514,NA
12/12/19,11:24:47,7,9,1,41155,41174,1.87931541,3.81853,2.284956187,20.006,13.629195,23.27,24.59,3.338,0.102054545,2119,CSBerk,DMel_CSBerk,U,M,3,0.69,NA
12/12/19,11:29:47,8,10,1,41387,41406,1.638857265,3.49125,1.994938306,19.9805,13.63233,23.24,24.569,3.2745,0.012795455,2120,CSBerk,DMel_CSBerk,U,M,3,0.59,NA
12/12/19,11:39:47,9,12,1,42108,42127,2.172492004,3.966635,2.542883802,20.774,13.651135,23.1695,24.6485,3.401,6.86E-14,2121,CSBerk,DMel_CSBerk,U,F,3,0.745,NA
12/12/19,11:44:47,10,13,1,42436,42455,2.331635808,4.169555,2.805166779,20.209,13.874215,23.141,24.7205,3.5935,0.613840909,2122,CSBerk,DMel_CSBerk,U,F,3,0.82,NA
12/12/19,11:54:47,11,15,1,42901,42920,2.256931199,4.040195,2.695722009,20.356,13.71487,23.14,24.46,3.72,0.002545455,2123,CSBerk,DMel_CSBerk,U,F,3,0.826,NA
12/12/19,11:59:47,12,16,1,43243,43262,2.185140807,3.983145,2.677293088,19.8435,13.848765,23.129,24.361,3.802,0,2124,CSBerk,DMel_CSBerk,U,F,3,1.077,NA
12/12/19,12:09:47,13,18,1,43835,43854,1.50415395,3.08478,1.808080827,20.224,13.65936,23.1,24.1515,3.621,6.86E-14,2125,CSBerk,DMel_CSBerk,I,M,3,0.685,NA
12/12/19,12:14:47,14,19,1,44140,44159,1.488933446,3.03927,1.790640292,20.214,13.81974,23.097,24.02,3.4455,0,2126,CSBerk,DMel_CSBerk,I,M,3,0.648,NA
12/12/19,12:24:47,15,21,1,44708,44727,1.507116012,3.55549,2.330391697,15.7215,13.77057,23.092,23.79,3.4775,2.68E-16,2127,CSBerk,DMel_CSBerk,I,M,3,0.759,bad flow
12/12/19,12:29:47,16,22,1,45123,45142,1.474429153,2.9746,1.784824374,20.082,13.847065,23.09,23.626,3.5265,-1.37E-13,2128,CSBerk,DMel_CSBerk,I,M,3,0.656,NA
12/12/19,12:39:47,1,24,1,45734,45753,1.861909662,3.47243,2.289997944,19.765,13.74235,23.0875,23.145,3.5295,0,2113,CSBerk,DMel_CSBerk,I,F,3,1.136,NA
12/12/19,12:44:47,2,25,1,45928,45947,2.129538823,3.77523,2.59594981,19.9415,13.83783,23.087,22.9775,3.569,0.350795455,2114,CSBerk,DMel_CSBerk,I,F,3,0.928,NA
12/12/19,12:54:47,3,27,1,46526,46545,2.673679923,4.445895,3.277178002,19.832,13.63205,23.079,22.6085,3.6355,6.86E-14,2115,CSBerk,DMel_CSBerk,I,F,3,1.115,NA
12/12/19,12:59:47,4,28,1,46804,46823,2.205427678,3.86453,2.7097963,19.7835,13.73376,23.07,22.37,3.5835,1.406340909,2116,CSBerk,DMel_CSBerk,I,F,3,1.018,NA
12/12/19,13:09:47,5,30,1,47407,47426,1.127420221,2.49698,1.352416716,20.261,13.556365,23.03,22.37,4.0445,5.36E-16,2117,CSBerk,DMel_CSBerk,U,M,3,0.601,NA
12/12/19,13:14:47,6,31,1,47773,47792,1.189508619,2.562875,1.424431436,20.2945,13.838685,23.01,22.44,3.547,0,2118,CSBerk,DMel_CSBerk,U,M,3,0.596,NA
12/12/19,13:24:47,7,33,2,48340,48359,1.411043781,2.86627,1.72765978,19.848,13.640275,22.99,22.66,4.0485,-6.86E-14,2119,CSBerk,DMel_CSBerk,U,M,3,0.69,NA
12/12/19,13:29:47,8,34,2,48633,48652,1.191149655,2.600395,1.459275702,19.8355,13.744445,22.98,22.75,4.049,1.37E-13,2120,CSBerk,DMel_CSBerk,U,M,3,0.59,NA
12/12/19,13:39:47,9,36,2,49249,49268,1.544607575,2.957205,1.820384289,20.617,13.614935,22.95,22.82,4.0455,0,2121,CSBerk,DMel_CSBerk,U,F,3,0.745,NA
12/12/19,13:44:47,10,37,2,49647,49666,1.702923164,3.1864,2.060711168,20.077,13.73937,22.9235,22.75,3.639,0.000290909,2122,CSBerk,DMel_CSBerk,U,F,3,0.82,NA
12/12/19,13:54:47,11,39,2,50096,50115,2.006906096,3.53397,2.412842468,20.2055,13.493705,22.883,22.549,4.007,0.793586364,2123,CSBerk,DMel_CSBerk,U,F,3,0.826,NA
12/12/19,13:59:47,12,40,2,50387,50406,1.726749641,3.2353,2.123197857,19.755,13.54625,22.86,22.381,3.657,4.28E-15,2124,CSBerk,DMel_CSBerk,U,F,3,1.077,NA
12/12/19,14:09:47,13,42,2,51147,51166,1.418397191,2.809935,1.713510874,20.1015,13.603095,22.78,22.0375,3.415,0,2125,CSBerk,DMel_CSBerk,I,M,3,0.685,NA
12/12/19,14:14:47,14,43,2,51356,51375,1.195966557,2.5335,1.444599124,20.1045,13.714545,22.78,21.8755,3.4475,-2.14E-15,2126,CSBerk,DMel_CSBerk,I,M,3,0.648,NA
12/12/19,14:24:47,15,45,2,51916,51935,1.269970136,3.05094,1.965641009,15.6885,13.548355,22.76,21.34,3.352,0,2127,CSBerk,DMel_CSBerk,I,M,3,0.759,bad flow
12/12/19,14:29:47,16,46,2,52257,52276,1.277646676,2.635745,1.550412115,20.01,13.68224,22.755,21.27,3.4335,-2.74E-13,2128,CSBerk,DMel_CSBerk,I,M,3,0.656,NA
12/12/19,14:39:47,1,48,2,52941,52960,1.45173304,2.883935,1.791371972,19.6785,13.602315,22.76,20.823,3.4535,-2.68E-16,2113,CSBerk,DMel_CSBerk,I,F,3,1.136,NA
12/12/19,14:44:47,2,49,2,53203,53222,2.095059045,3.65567,2.556434286,19.8995,13.685055,22.75,20.6,3.484,0.903340909,2114,CSBerk,DMel_CSBerk,I,F,3,0.928,NA
12/13/19,10:27:30,7,9,1,37767,37786,1.599326491,3.299355,2.008361134,19.372,12.950395,23.3,21.344,3.3525,-6.86E-14,2135,CSBerk,DMel_CSBerk,I,M,4,0.644,NA
12/13/19,10:32:30,8,10,1,37985,38004,1.996016743,3.73877,2.515146879,19.3045,13.033255,23.2835,21.2045,3.4955,2.306027273,2136,CSBerk,DMel_CSBerk,I,M,4,0.679,NA
12/13/19,10:42:30,9,12,1,38604,38623,2.859975783,4.610815,3.455580928,20.129,12.928205,23.23,21.31,3.4895,0.324631818,2137,CSBerk,DMel_CSBerk,I,F,4,1.131,NA
12/13/19,10:47:30,10,13,1,38996,39015,2.62004853,4.360365,3.262431616,19.5285,13.10725,23.18,21.43,3.517,2.658327273,2138,CSBerk,DMel_CSBerk,I,F,4,0.926,NA
12/13/19,10:57:30,11,15,1,39523,39542,1.552528197,2.976905,1.917815069,19.685,12.9461,23.1745,21.656,3.624,0,2139,CSBerk,DMel_CSBerk,I,F,4,0.672,NA
12/13/19,11:02:30,12,16,1,39910,39929,2.331088333,3.94135,2.949929331,19.213,13.162145,23.14,21.57,3.559,-2.68E-16,2140,CSBerk,DMel_CSBerk,I,F,4,0.962,NA
12/13/19,11:12:30,13,18,1,40509,40528,1.710104717,3.082345,2.118712966,19.622,13.068735,23.1,21.41,3.594,0.394604545,2141,CSBerk,DMel_CSBerk,U,M,4,NA,NA
12/13/19,11:17:30,14,19,1,40663,40682,1.328426065,2.593075,1.643389709,19.6505,13.120305,23.09,21.37,3.5875,4.28E-15,2142,CSBerk,DMel_CSBerk,U,M,4,0.638,NA
12/13/19,11:27:30,15,21,1,41296,41315,1.27265488,2.945335,2.019480129,15.318,13.057165,23.06,21.3,3.3245,-4.28E-15,2143,CSBerk,DMel_CSBerk,U,M,4,0.557,bad flow
12/13/19,11:32:30,16,22,1,41653,41672,1.339528604,2.573175,1.666964826,19.5305,13.113405,23.03,21.41,3.422,0.15,2144,CSBerk,DMel_CSBerk,U,M,4,0.577,NA
12/13/19,11:42:30,1,24,1,42151,42170,2.573924691,4.152145,3.256454554,19.2105,13.033675,23.03,21.77,3.449,0.273786364,2129,CSBerk,DMel_CSBerk,U,F,4,1.123,NA
12/13/19,11:47:30,2,25,1,42610,42629,2.22558631,3.6645,2.792939311,19.3705,13.36394,23.08,21.766,0.03,-6.86E-14,2130,CSBerk,DMel_CSBerk,U,F,4,1.155,NA
12/13/19,11:57:30,3,27,1,43177,43196,2.543481406,4.07614,3.214687794,19.239,13.23397,23.17,21.4525,0.061,0.576372727,2131,CSBerk,DMel_CSBerk,U,F,4,1.128,NA
12/13/19,12:02:30,4,28,1,43445,43464,2.213611952,3.65088,2.799467676,19.228,13.37104,23.18,21.386,0.077,0.756904545,2132,CSBerk,DMel_CSBerk,U,F,4,1.07,NA
12/13/19,12:12:30,5,30,1,44110,44129,1.189408128,2.30067,1.471493139,19.6555,13.266845,23.18,21.03,3.575,0,2133,CSBerk,DMel_CSBerk,I,M,4,0.659,NA
12/13/19,12:17:30,6,31,1,44282,44301,1.922154951,3.185995,2.368370672,19.7355,13.35631,23.18,20.9595,3.5215,2.824627273,2134,CSBerk,DMel_CSBerk,I,M,4,0.662,NA
12/13/19,12:27:30,7,33,2,44897,44916,1.219353101,2.34776,1.531716012,19.358,13.21789,23.18,20.52,3.4585,-6.86E-14,2135,CSBerk,DMel_CSBerk,I,M,4,0.644,NA
12/13/19,12:32:30,8,34,2,45161,45180,1.41623067,2.60973,1.782236085,19.322,13.34171,23.165,20.51,3.5915,-1.37E-13,2136,CSBerk,DMel_CSBerk,I,M,4,0.679,NA
12/13/19,12:42:30,9,36,2,45864,45883,2.27622025,3.575585,2.758700048,20.059,13.29857,23.1,21.37,3.2395,0.111590909,2137,CSBerk,DMel_CSBerk,I,F,4,1.131,NA
12/13/19,12:47:30,10,37,2,46095,46114,2.081183015,3.389745,2.589445807,19.5385,13.4408,23.1,21.61,3.327,0.148663636,2138,CSBerk,DMel_CSBerk,I,F,4,0.926,NA
12/13/19,12:57:30,11,39,2,46694,46713,1.275359892,2.36426,1.578758337,19.6385,13.218585,23.1,22.44,3.1405,-4.28E-15,2139,CSBerk,DMel_CSBerk,I,F,4,0.672,NA
12/13/19,13:02:30,12,40,2,47078,47097,1.87062845,3.13769,2.365154595,19.226,13.365295,23.08,22.265,3.204,-5.36E-16,2140,CSBerk,DMel_CSBerk,I,F,4,0.962,NA
